vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,location,payment_type,fare_amount,tip_amount,total_amount,weather,traffic,customer_id,driver_id,day_of_week,hour_of_day,trip_purpose,surge_pricing
V001,2024-07-09 6:32:58,2024-07-09 7:13:58,2,8.5,40.880497,-73.902513,40.789097,-73.729682,Midtown,Card,24.46,5.98,30.44,Cloudy,Light,CUST9148,DR105,Tuesday,6,Business,TRUE
V001,2024-05-15 21:06:50,2024-05-15 21:26:50,4,7.3,40.906747,-74.146252,40.903995,-73.742522,Downtown,Card,21.51,3.2,24.71,Clear,Heavy,CUST4568,DR839,Wednesday,21,Leisure,FALSE
V002,2024-06-16 2:23:33,2024-06-16 2:39:33,2,4.8,40.686811,-73.777147,40.626395,-73.701851,Downtown,Cash,11.32,2.9,14.22,Clear,Heavy,CUST4163,DR539,Sunday,2,Leisure,FALSE
V002,2024-05-27 3:27:53,2024-05-27 3:55:53,2,9.6,40.822176,-73.739613,40.815235,-73.843187,Suburbs,Cash,34.74,6.25,40.99,Cloudy,Light,CUST3444,DR635,Monday,3,Leisure,FALSE
V001,2024-06-10 19:43:17,2024-06-10 20:04:17,4,7.2,40.781312,-73.795742,40.716594,-73.929323,Suburbs,Card,15.03,3.07,18.1,Fog,Light,CUST3102,DR293,Monday,19,Commute,FALSE
V001,2024-07-23 9:01:33,2024-07-23 10:01:33,1,2.2,40.619286,-73.934884,40.810815,-73.746067,Midtown,Cash,4.43,0.6,5.03,Rain,Heavy,CUST6916,DR855,Tuesday,9,Commute,TRUE
V004,2024-06-21 0:16:37,2024-06-21 0:46:37,3,9,40.653426,-73.772217,40.842654,-73.815317,Suburbs,Card,33.15,3.47,36.62,Fog,Moderate,CUST3251,DR135,Friday,0,Airport Transfer,FALSE
V003,2024-07-14 0:27:33,2024-07-14 0:36:33,2,4.8,40.777359,-73.942806,40.832886,-73.753349,Suburbs,Card,17.44,4.07,21.51,Clear,Heavy,CUST3057,DR649,Sunday,0,Commute,TRUE
V004,2024-06-25 11:43:28,2024-06-25 12:10:28,4,2.5,40.666759,-74.083501,40.71408,-74.050532,Uptown,Cash,6.74,1.88,8.62,Rain,Light,CUST4739,DR512,Tuesday,11,Airport Transfer,FALSE
V004,2024-07-20 15:21:51,2024-07-20 16:12:51,4,4.6,40.845084,-73.866935,40.748583,-74.030606,Airport,Card,13.5,1.65,15.15,Fog,Heavy,CUST3746,DR203,Saturday,15,Airport Transfer,TRUE
V002,2024-07-29 10:54:45,2024-07-29 11:10:45,3,8.5,40.743447,-73.740955,40.598327,-73.778363,Midtown,Cash,26.85,4.76,31.61,Cloudy,Light,CUST6176,DR519,Monday,10,Airport Transfer,TRUE
V003,2024-06-03 3:14:15,2024-06-03 4:09:15,3,6.8,40.672545,-74.03599,40.735382,-73.758398,Midtown,Cash,20.07,5.59,25.66,Cloudy,Heavy,CUST9781,DR673,Monday,3,Commute,TRUE
V004,2024-05-24 22:02:17,2024-05-24 22:24:17,3,5.3,40.910087,-73.944698,40.760922,-74.080008,Suburbs,Card,14.06,3.56,17.62,Snow,Moderate,CUST8177,DR998,Friday,22,Errands,TRUE
V001,2024-07-17 5:40:12,2024-07-17 6:12:12,4,6,40.655212,-73.850279,40.695026,-74.054434,Downtown,Card,22.01,5.37,27.38,Fog,Moderate,CUST6418,DR228,Wednesday,5,Commute,TRUE
V004,2024-07-18 5:14:02,2024-07-18 6:11:02,1,6.2,40.834388,-73.729639,40.782256,-73.981264,Uptown,Card,22.36,5.56,27.92,Cloudy,Moderate,CUST9518,DR652,Thursday,5,Airport Transfer,TRUE
V001,2024-06-19 21:31:54,2024-06-19 22:29:54,2,1.3,40.780528,-74.124943,40.733396,-73.887097,Downtown,Cash,4.02,0.72,4.74,Snow,Light,CUST3758,DR874,Wednesday,21,Business,TRUE
V004,2024-05-28 5:42:51,2024-05-28 5:58:51,1,3.2,40.793394,-73.734192,40.61038,-74.01107,Uptown,Card,7.98,1.93,9.91,Rain,Light,CUST2203,DR891,Tuesday,5,Commute,FALSE
V001,2024-07-19 19:33:44,2024-07-19 19:55:44,1,3.8,40.723867,-73.820187,40.869604,-74.025792,Midtown,Cash,9.55,0.98,10.53,Fog,Moderate,CUST8078,DR934,Friday,19,Business,TRUE
V003,2024-06-06 13:05:10,2024-06-06 13:17:10,2,8.1,40.689534,-73.89556,40.68026,-73.753304,Airport,Cash,30.69,8.62,39.31,Fog,Light,CUST4040,DR438,Thursday,13,Leisure,FALSE
V004,2024-06-10 2:08:43,2024-06-10 2:30:43,3,7.8,40.914147,-73.934994,40.81249,-74.13072,Midtown,Card,30.55,7.36,37.91,Snow,Heavy,CUST8164,DR213,Monday,2,Errands,TRUE
V004,2024-07-15 13:02:32,2024-07-15 13:45:32,1,7.6,40.843545,-74.115903,40.896141,-73.885295,Suburbs,Cash,27.48,2.89,30.37,Cloudy,Heavy,CUST2844,DR615,Monday,13,Errands,TRUE
V001,2024-07-13 12:16:54,2024-07-13 12:24:54,1,6.5,40.890634,-74.091447,40.720769,-73.938667,Airport,Cash,13.61,3.94,17.55,Rain,Moderate,CUST5792,DR397,Saturday,12,Business,TRUE
V004,2024-06-03 20:44:37,2024-06-03 21:31:37,1,7.7,40.634712,-73.973397,40.606732,-73.936523,Midtown,Cash,15.79,2.4,18.19,Cloudy,Light,CUST2221,DR402,Monday,20,Errands,TRUE
V004,2024-06-10 8:24:00,2024-06-10 8:45:00,3,5.6,40.682573,-73.833617,40.602613,-73.96815,Suburbs,Cash,19.32,2.97,22.29,Rain,Moderate,CUST5354,DR144,Monday,8,Commute,FALSE
V003,2024-07-30 9:36:06,2024-07-30 10:34:06,3,9.2,40.905158,-73.758364,40.795281,-73.790853,Suburbs,Card,26.81,3.26,30.07,Snow,Heavy,CUST5238,DR930,Tuesday,9,Leisure,FALSE
V002,2024-06-23 12:29:25,2024-06-23 13:00:25,2,3.9,40.735162,-73.95364,40.734286,-74.132312,Midtown,Cash,11.02,3.28,14.3,Rain,Moderate,CUST3342,DR936,Sunday,12,Airport Transfer,FALSE
V001,2024-06-16 5:52:59,2024-06-16 6:52:59,3,2.2,40.664444,-73.918911,40.708242,-73.980711,Midtown,Card,5.75,1.48,7.23,Snow,Light,CUST4347,DR895,Sunday,5,Airport Transfer,FALSE
V004,2024-05-15 9:33:11,2024-05-15 9:54:11,1,1.9,40.664701,-74.008408,40.897164,-73.707065,Downtown,Card,6.48,1.03,7.51,Snow,Heavy,CUST5987,DR372,Wednesday,9,Airport Transfer,FALSE
V002,2024-07-26 1:01:14,2024-07-26 1:57:14,3,7.5,40.610024,-74.106494,40.844797,-73.781364,Downtown,Cash,16.95,2.84,19.79,Cloudy,Heavy,CUST2052,DR736,Friday,1,Business,FALSE
V001,2024-07-11 7:17:22,2024-07-11 8:13:22,4,3,40.6302,-73.898208,40.736563,-73.745529,Uptown,Cash,8.6,1.98,10.58,Snow,Heavy,CUST9076,DR214,Thursday,7,Leisure,FALSE
V003,2024-07-23 7:29:01,2024-07-23 7:38:01,1,2.1,40.656749,-73.907489,40.703853,-73.734986,Airport,Card,8.1,2.15,10.25,Snow,Moderate,CUST3998,DR214,Tuesday,7,Airport Transfer,TRUE
V004,2024-05-30 17:42:14,2024-05-30 17:51:14,1,9.7,40.78237,-73.859412,40.747221,-73.782009,Airport,Cash,35.78,6.2,41.98,Rain,Light,CUST7140,DR169,Thursday,17,Business,TRUE
V002,2024-05-15 21:11:26,2024-05-15 21:54:26,2,8.6,40.611532,-73.79452,40.652855,-73.80163,Airport,Cash,18.65,3.57,22.22,Fog,Moderate,CUST2944,DR929,Wednesday,21,Airport Transfer,FALSE
V002,2024-06-20 5:35:06,2024-06-20 6:06:06,2,3,40.779067,-73.822834,40.627992,-73.893629,Downtown,Card,6.58,0.9,7.48,Cloudy,Moderate,CUST8193,DR428,Thursday,5,Leisure,FALSE
V002,2024-05-14 21:46:19,2024-05-14 22:31:19,1,3.3,40.887574,-74.058975,40.678021,-73.756769,Downtown,Cash,11.43,1.77,13.2,Cloudy,Moderate,CUST9893,DR841,Tuesday,21,Business,TRUE
V001,2024-05-19 6:56:30,2024-05-19 7:08:30,1,6.2,40.748834,-73.750453,40.910578,-73.947291,Airport,Card,22.38,2.83,25.21,Snow,Moderate,CUST7863,DR271,Sunday,6,Commute,FALSE
V001,2024-07-23 6:10:04,2024-07-23 7:01:04,1,6.3,40.695514,-74.075383,40.784752,-74.083207,Uptown,Card,24.22,4.3,28.52,Cloudy,Moderate,CUST1266,DR346,Tuesday,6,Commute,TRUE
V001,2024-05-28 7:41:23,2024-05-28 8:22:23,2,3.3,40.79354,-73.897056,40.652059,-74.095588,Midtown,Card,8.44,2.1,10.54,Fog,Light,CUST9702,DR175,Tuesday,7,Leisure,FALSE
V003,2024-05-05 21:33:37,2024-05-05 22:08:37,3,5.5,40.862659,-73.908373,40.60079,-74.116335,Airport,Card,20.13,5.84,25.97,Fog,Heavy,CUST1775,DR359,Sunday,21,Commute,FALSE
V001,2024-05-20 20:06:47,2024-05-20 20:14:47,2,6.7,40.776452,-74.055779,40.89502,-73.949094,Uptown,Cash,26.16,4.59,30.75,Cloudy,Heavy,CUST5872,DR841,Monday,20,Commute,TRUE
V002,2024-06-04 17:23:18,2024-06-04 17:56:18,4,1.5,40.605523,-74.072267,40.739469,-73.952806,Suburbs,Card,5.91,0.64,6.55,Clear,Moderate,CUST6632,DR627,Tuesday,17,Leisure,TRUE
V002,2024-07-22 12:04:43,2024-07-22 12:09:43,3,9.8,40.740429,-73.719871,40.752974,-73.991431,Uptown,Card,20.36,3.63,23.99,Fog,Heavy,CUST5066,DR311,Monday,12,Airport Transfer,FALSE
V001,2024-05-05 9:35:52,2024-05-05 10:16:52,3,1.9,40.764801,-73.916596,40.795073,-73.871731,Uptown,Card,7.37,0.85,8.22,Clear,Light,CUST4740,DR240,Sunday,9,Errands,TRUE
V003,2024-07-12 14:47:12,2024-07-12 15:39:12,1,6.7,40.614678,-73.777134,40.883344,-73.807189,Downtown,Cash,23.7,4.52,28.22,Snow,Moderate,CUST3243,DR558,Friday,14,Errands,FALSE
V004,2024-07-17 1:59:50,2024-07-17 2:12:50,4,5.7,40.8331,-74.051786,40.68667,-73.764559,Airport,Card,22.73,4.48,27.21,Clear,Moderate,CUST2330,DR751,Wednesday,1,Leisure,FALSE
V004,2024-07-31 11:58:06,2024-07-31 12:41:06,2,5.5,40.841978,-73.734587,40.752921,-73.817391,Airport,Cash,14.91,3.31,18.22,Snow,Heavy,CUST6574,DR216,Wednesday,11,Business,FALSE
V001,2024-06-08 2:11:57,2024-06-08 2:23:57,4,1.8,40.834866,-74.118077,40.842297,-73.722451,Downtown,Cash,5.66,1.45,7.11,Clear,Moderate,CUST7107,DR562,Saturday,2,Errands,TRUE
V004,2024-07-07 4:05:35,2024-07-07 4:45:35,3,1.4,40.73918,-74.043405,40.594669,-73.954016,Airport,Cash,3.95,1.05,5,Fog,Light,CUST1952,DR724,Sunday,4,Errands,FALSE
V004,2024-05-31 20:08:34,2024-05-31 20:31:34,4,4.6,40.68629,-74.057526,40.881435,-73.838733,Downtown,Cash,9.53,2.13,11.66,Clear,Moderate,CUST5681,DR715,Friday,20,Errands,TRUE
V004,2024-05-20 9:51:18,2024-05-20 10:17:18,1,6.9,40.867872,-74.148724,40.823853,-74.068576,Airport,Cash,26.72,4.86,31.58,Cloudy,Moderate,CUST3535,DR107,Monday,9,Commute,TRUE
V002,2024-05-25 15:01:40,2024-05-25 15:07:40,4,5.2,40.633884,-73.905892,40.731604,-73.891306,Uptown,Cash,15.68,2.49,18.17,Cloudy,Moderate,CUST4929,DR943,Saturday,15,Commute,TRUE
V003,2024-06-01 13:06:23,2024-06-01 13:46:23,4,6.3,40.715622,-73.70321,40.808491,-73.889864,Downtown,Cash,13.14,1.97,15.11,Rain,Heavy,CUST5115,DR403,Saturday,13,Leisure,TRUE
V002,2024-07-05 0:58:54,2024-07-05 1:50:54,1,4,40.833086,-73.976255,40.788866,-74.088649,Airport,Card,14.8,2.38,17.18,Clear,Light,CUST2446,DR675,Friday,0,Leisure,FALSE
V002,2024-07-17 2:17:58,2024-07-17 3:07:58,2,7.9,40.629763,-73.950145,40.63247,-73.917795,Uptown,Card,26.45,6.98,33.43,Clear,Light,CUST2931,DR242,Wednesday,2,Business,FALSE
V001,2024-07-29 22:48:48,2024-07-29 23:04:48,1,8.7,40.701142,-74.082473,40.663767,-73.832222,Midtown,Cash,18.95,5.5,24.45,Clear,Light,CUST2326,DR475,Monday,22,Commute,FALSE
V004,2024-07-24 10:39:01,2024-07-24 11:27:01,2,1,40.843926,-74.018471,40.646505,-73.998689,Uptown,Cash,2.7,0.76,3.46,Cloudy,Light,CUST8854,DR199,Wednesday,10,Business,TRUE
V004,2024-07-01 16:18:17,2024-07-01 17:10:17,1,2,40.877939,-73.947152,40.856164,-73.866841,Suburbs,Card,6.35,0.74,7.09,Cloudy,Heavy,CUST5527,DR247,Monday,16,Commute,FALSE
V004,2024-05-21 17:06:24,2024-05-21 17:14:24,3,5.6,40.691509,-74.12086,40.653124,-74.022885,Uptown,Cash,12.84,1.72,14.56,Fog,Light,CUST3759,DR315,Tuesday,17,Business,FALSE
V003,2024-05-28 18:56:24,2024-05-28 19:34:24,2,7.6,40.816898,-74.05348,40.578811,-74.014232,Midtown,Card,22.11,6.19,28.3,Rain,Moderate,CUST1265,DR580,Tuesday,18,Leisure,FALSE
V002,2024-06-20 11:24:13,2024-06-20 12:05:13,1,6.5,40.698143,-73.973451,40.782954,-74.142669,Downtown,Card,16.22,2.94,19.16,Clear,Light,CUST5480,DR597,Thursday,11,Business,TRUE
V004,2024-06-06 13:24:54,2024-06-06 14:18:54,1,1.1,40.904275,-74.133495,40.589635,-73.782175,Suburbs,Cash,2.21,0.52,2.73,Clear,Light,CUST1035,DR291,Thursday,13,Airport Transfer,TRUE
V003,2024-07-25 19:19:53,2024-07-25 19:57:53,1,5.2,40.827625,-74.018078,40.595146,-74.027296,Airport,Card,15.79,1.72,17.51,Clear,Light,CUST7868,DR464,Thursday,19,Business,FALSE
V003,2024-07-19 17:23:28,2024-07-19 18:20:28,1,2.8,40.791789,-73.816347,40.586205,-73.86318,Airport,Cash,7.76,2.28,10.04,Fog,Heavy,CUST7032,DR473,Friday,17,Commute,FALSE
V001,2024-07-11 15:52:02,2024-07-11 16:52:02,3,3,40.724554,-74.132639,40.750422,-74.024002,Suburbs,Card,9.16,1.05,10.21,Rain,Heavy,CUST2107,DR299,Thursday,15,Leisure,FALSE
V002,2024-05-14 1:23:33,2024-05-14 1:28:33,1,3.8,40.721222,-73.701225,40.711703,-74.058614,Airport,Cash,9.45,1.34,10.79,Snow,Moderate,CUST9983,DR844,Tuesday,1,Errands,TRUE
V003,2024-05-13 2:57:39,2024-05-13 3:20:39,4,3.8,40.915906,-73.739732,40.859665,-73.728801,Downtown,Cash,8.45,1.49,9.94,Clear,Light,CUST4054,DR210,Monday,2,Commute,TRUE
V003,2024-06-18 22:03:16,2024-06-18 23:02:16,2,1,40.833687,-73.817167,40.588999,-73.888348,Suburbs,Card,2.26,0.23,2.49,Snow,Moderate,CUST3393,DR776,Tuesday,22,Leisure,FALSE
V003,2024-06-22 13:46:59,2024-06-22 14:17:59,3,6.5,40.587344,-74.036081,40.718223,-74.02037,Suburbs,Cash,20.45,2.47,22.92,Rain,Moderate,CUST1096,DR892,Saturday,13,Airport Transfer,TRUE
V003,2024-06-01 8:49:36,2024-06-01 9:43:36,1,6.6,40.785597,-73.817368,40.640427,-73.917823,Suburbs,Cash,13.39,2.1,15.49,Rain,Moderate,CUST4981,DR715,Saturday,8,Airport Transfer,TRUE
V001,2024-07-21 19:41:11,2024-07-21 20:18:11,1,7.4,40.612384,-73.802336,40.778622,-73.998872,Downtown,Card,15.52,3.34,18.86,Cloudy,Moderate,CUST3103,DR673,Sunday,19,Airport Transfer,TRUE
V001,2024-06-19 1:22:32,2024-06-19 2:08:32,3,5.6,40.598198,-73.969677,40.765155,-73.812863,Downtown,Card,21.02,3.31,24.33,Clear,Light,CUST1750,DR457,Wednesday,1,Business,FALSE
V001,2024-05-03 21:47:36,2024-05-03 22:44:36,2,4.9,40.795352,-73.943917,40.584961,-74.131561,Midtown,Card,11.62,3.04,14.66,Clear,Moderate,CUST2957,DR480,Friday,21,Errands,TRUE
V002,2024-05-18 23:17:56,2024-05-19 0:12:56,1,3.9,40.594165,-73.918297,40.74881,-73.737869,Downtown,Card,11.61,2.52,14.13,Clear,Heavy,CUST4187,DR149,Saturday,23,Errands,TRUE
V001,2024-06-27 11:09:36,2024-06-27 11:42:36,2,3.2,40.867731,-73.755809,40.814386,-73.900991,Downtown,Card,10.43,1.93,12.36,Rain,Light,CUST4528,DR855,Thursday,11,Errands,FALSE
V004,2024-07-07 0:22:13,2024-07-07 0:54:13,2,1.9,40.846729,-73.858954,40.841217,-73.994776,Downtown,Cash,5.51,0.6,6.11,Clear,Heavy,CUST2939,DR111,Sunday,0,Leisure,TRUE
V004,2024-07-25 20:52:06,2024-07-25 21:20:06,3,1.4,40.678071,-74.073151,40.8916,-73.760264,Downtown,Card,2.92,0.51,3.43,Cloudy,Heavy,CUST7881,DR562,Thursday,20,Airport Transfer,TRUE
V004,2024-06-06 21:52:18,2024-06-06 22:15:18,1,6.2,40.72755,-73.893149,40.906577,-73.87023,Midtown,Card,19.62,3.24,22.86,Snow,Moderate,CUST3856,DR314,Thursday,21,Commute,FALSE
V001,2024-05-31 7:51:33,2024-05-31 8:12:33,4,3.8,40.655365,-73.741239,40.87303,-74.086451,Downtown,Card,8.1,1.96,10.06,Snow,Light,CUST1342,DR277,Friday,7,Airport Transfer,TRUE
V002,2024-07-25 11:38:47,2024-07-25 12:04:47,3,3,40.910248,-73.793387,40.891073,-74.011252,Airport,Card,8.08,2.13,10.21,Clear,Light,CUST2865,DR353,Thursday,11,Errands,TRUE
V002,2024-06-10 15:28:11,2024-06-10 15:48:11,2,4.1,40.606167,-74.013132,40.78728,-74.104786,Uptown,Cash,14.06,2.14,16.2,Cloudy,Light,CUST8473,DR305,Monday,15,Business,FALSE
V002,2024-05-15 22:08:46,2024-05-15 23:01:46,3,1.2,40.858899,-74.086156,40.727622,-74.103493,Uptown,Card,2.99,0.68,3.67,Fog,Light,CUST3187,DR941,Wednesday,22,Leisure,TRUE
V003,2024-07-22 21:41:17,2024-07-22 22:16:17,2,3.4,40.719889,-73.869537,40.746968,-74.032806,Midtown,Cash,11.24,2.1,13.34,Cloudy,Light,CUST8236,DR889,Monday,21,Airport Transfer,FALSE
V001,2024-06-08 10:13:39,2024-06-08 10:56:39,1,8.1,40.823051,-74.09461,40.776912,-74.086839,Downtown,Card,24.98,6.35,31.33,Cloudy,Heavy,CUST1478,DR684,Saturday,10,Leisure,FALSE
V002,2024-06-15 1:59:53,2024-06-15 2:28:53,3,9.4,40.902841,-74.012771,40.894328,-73.879356,Airport,Cash,20.17,3.72,23.89,Snow,Moderate,CUST5071,DR328,Saturday,1,Errands,FALSE
V002,2024-06-10 0:55:59,2024-06-10 1:06:59,2,3.9,40.889891,-73.728582,40.780449,-73.776665,Midtown,Cash,12.44,3,15.44,Cloudy,Light,CUST5090,DR945,Monday,0,Business,FALSE
V001,2024-05-18 16:35:57,2024-05-18 17:10:57,3,9.9,40.803903,-73.832256,40.70118,-73.992797,Downtown,Cash,20.82,4,24.82,Rain,Light,CUST3739,DR757,Saturday,16,Airport Transfer,TRUE
V002,2024-06-15 18:05:27,2024-06-15 18:15:27,3,5.6,40.875644,-74.125739,40.904166,-73.851318,Midtown,Cash,22.31,6.59,28.9,Rain,Light,CUST8908,DR512,Saturday,18,Airport Transfer,TRUE
V003,2024-07-10 20:38:16,2024-07-10 21:06:16,3,4.8,40.594004,-73.946667,40.664663,-74.119277,Downtown,Card,15.5,4.49,19.99,Snow,Light,CUST2084,DR603,Wednesday,20,Leisure,TRUE
V003,2024-06-22 0:10:09,2024-06-22 0:35:09,4,7.8,40.658583,-73.738121,40.729849,-73.744096,Downtown,Cash,20.97,4.62,25.59,Rain,Light,CUST6217,DR406,Saturday,0,Business,TRUE
V001,2024-05-28 21:04:03,2024-05-28 21:56:03,2,4.8,40.727986,-73.918299,40.693855,-74.044897,Airport,Cash,18.97,2.96,21.93,Cloudy,Light,CUST1600,DR800,Tuesday,21,Airport Transfer,TRUE
V001,2024-07-07 17:02:39,2024-07-07 17:43:39,2,9.7,40.688508,-74.022509,40.681569,-74.09132,Suburbs,Cash,32.32,5.04,37.36,Snow,Heavy,CUST6688,DR185,Sunday,17,Leisure,TRUE
V003,2024-07-20 18:45:21,2024-07-20 19:44:21,2,4.4,40.785544,-73.924053,40.827351,-73.81069,Airport,Cash,8.89,1.86,10.75,Snow,Light,CUST1086,DR272,Saturday,18,Leisure,TRUE
V003,2024-05-15 10:26:44,2024-05-15 11:00:44,1,3.8,40.700666,-73.828039,40.647922,-74.110013,Airport,Cash,11.6,1.82,13.42,Fog,Heavy,CUST6535,DR427,Wednesday,10,Commute,FALSE
V001,2024-06-18 8:27:08,2024-06-18 9:18:08,3,7.8,40.710433,-74.107545,40.828701,-73.960984,Uptown,Card,28.2,5.41,33.61,Fog,Light,CUST5132,DR826,Tuesday,8,Business,FALSE
V004,2024-06-18 15:05:13,2024-06-18 15:31:13,1,7.9,40.786701,-73.858059,40.742873,-73.96476,Uptown,Cash,20.29,3.84,24.13,Cloudy,Heavy,CUST2964,DR613,Tuesday,15,Business,FALSE
V003,2024-07-03 14:11:30,2024-07-03 14:37:30,4,9.6,40.804505,-73.787447,40.819322,-73.936971,Midtown,Card,30.59,7.53,38.12,Cloudy,Light,CUST2253,DR600,Wednesday,14,Leisure,FALSE
V001,2024-06-23 10:44:10,2024-06-23 11:22:10,4,7.1,40.728608,-73.888864,40.611497,-74.094025,Uptown,Cash,16.79,1.79,18.58,Cloudy,Heavy,CUST3122,DR443,Sunday,10,Errands,FALSE
V003,2024-05-04 11:52:02,2024-05-04 12:29:02,2,2.4,40.622937,-73.751513,40.725327,-73.982745,Midtown,Cash,8.85,0.95,9.8,Rain,Moderate,CUST2238,DR542,Saturday,11,Commute,TRUE
V002,2024-07-22 10:40:25,2024-07-22 10:46:25,1,5,40.81326,-73.705494,40.809069,-73.731199,Downtown,Card,10.82,1.35,12.17,Cloudy,Heavy,CUST6998,DR799,Monday,10,Business,TRUE
V003,2024-06-15 8:41:22,2024-06-15 9:37:22,1,7.1,40.63005,-74.093252,40.720031,-74.114724,Uptown,Cash,25.67,4.46,30.13,Clear,Moderate,CUST1570,DR861,Saturday,8,Errands,FALSE
V004,2024-07-18 21:18:12,2024-07-18 21:34:12,1,6.9,40.591911,-73.752591,40.76658,-74.08792,Downtown,Cash,27.21,8.12,35.33,Clear,Light,CUST2134,DR592,Thursday,21,Business,FALSE
V003,2024-07-30 10:58:52,2024-07-30 11:50:52,3,9.5,40.751154,-74.067888,40.801615,-73.844332,Suburbs,Cash,24.71,5.29,30,Rain,Heavy,CUST1221,DR351,Tuesday,10,Leisure,TRUE
V002,2024-05-13 17:31:14,2024-05-13 18:23:14,1,9.2,40.61008,-74.094513,40.718512,-73.722043,Uptown,Card,26.56,4.75,31.31,Fog,Light,CUST4209,DR263,Monday,17,Leisure,TRUE
V002,2024-07-02 2:31:17,2024-07-02 2:57:17,2,1.3,40.861027,-73.879717,40.647325,-74.053767,Suburbs,Cash,3.18,0.89,4.07,Fog,Light,CUST2994,DR826,Tuesday,2,Commute,TRUE
V004,2024-07-17 3:11:20,2024-07-17 4:00:20,2,6.5,40.74735,-74.080735,40.597507,-74.136971,Suburbs,Card,18.86,3.36,22.22,Snow,Heavy,CUST6738,DR133,Wednesday,3,Business,FALSE
V003,2024-07-23 3:35:17,2024-07-23 3:48:17,3,1.1,40.687435,-74.037598,40.781196,-73.946457,Uptown,Cash,3.42,0.4,3.82,Snow,Light,CUST1651,DR919,Tuesday,3,Errands,FALSE
V004,2024-07-10 3:43:38,2024-07-10 4:25:38,2,6.1,40.745282,-74.064127,40.712321,-73.769989,Suburbs,Card,12.92,3.22,16.14,Fog,Moderate,CUST3561,DR803,Wednesday,3,Commute,FALSE
V001,2024-05-29 2:24:06,2024-05-29 3:01:06,1,2.5,40.8775,-73.748384,40.858062,-74.061432,Midtown,Cash,5.77,1.63,7.4,Cloudy,Light,CUST7707,DR504,Wednesday,2,Commute,FALSE
V002,2024-07-13 21:22:13,2024-07-13 21:50:13,3,1.2,40.91613,-73.747701,40.817286,-73.915521,Uptown,Cash,3.91,0.51,4.42,Snow,Light,CUST5502,DR150,Saturday,21,Airport Transfer,FALSE
V002,2024-06-06 4:47:12,2024-06-06 5:38:12,2,7.2,40.694684,-73.913958,40.596162,-73.906468,Uptown,Card,23.47,5.33,28.8,Rain,Moderate,CUST1531,DR943,Thursday,4,Business,FALSE
V001,2024-06-29 22:05:41,2024-06-29 22:22:41,3,2.1,40.759589,-73.975636,40.596996,-73.78774,Midtown,Cash,7.93,1.01,8.94,Cloudy,Light,CUST3386,DR814,Saturday,22,Leisure,FALSE
V002,2024-05-04 2:12:35,2024-05-04 3:01:35,2,5.9,40.800089,-73.996294,40.808543,-73.757219,Airport,Cash,18.17,4.5,22.67,Fog,Light,CUST5083,DR512,Saturday,2,Business,FALSE
V004,2024-05-30 16:09:10,2024-05-30 16:57:10,3,3.5,40.698017,-73.960865,40.77106,-73.816711,Midtown,Card,7.05,1.92,8.97,Fog,Light,CUST4472,DR623,Thursday,16,Business,FALSE
V003,2024-06-20 12:35:30,2024-06-20 12:40:30,1,6.1,40.806459,-73.814709,40.775858,-73.913089,Suburbs,Card,19.92,5.81,25.73,Cloudy,Moderate,CUST1899,DR442,Thursday,12,Commute,FALSE
V004,2024-06-27 17:34:55,2024-06-27 18:08:55,3,3.5,40.600289,-73.898795,40.649498,-73.964189,Downtown,Cash,10.78,1.12,11.9,Snow,Heavy,CUST8163,DR160,Thursday,17,Business,FALSE
V001,2024-07-19 8:19:55,2024-07-19 9:16:55,2,5.4,40.586826,-73.77031,40.618472,-73.899123,Suburbs,Card,17.16,4.62,21.78,Cloudy,Moderate,CUST9388,DR562,Friday,8,Business,TRUE
V003,2024-07-20 6:30:13,2024-07-20 6:50:13,1,1.9,40.578216,-73.813934,40.637014,-73.927927,Suburbs,Card,4.65,0.8,5.45,Rain,Light,CUST2591,DR285,Saturday,6,Commute,TRUE
V004,2024-06-20 2:56:24,2024-06-20 3:28:24,2,3.1,40.636693,-73.93925,40.77434,-74.028457,Uptown,Cash,7.46,1.02,8.48,Clear,Light,CUST2833,DR786,Thursday,2,Airport Transfer,TRUE
V004,2024-05-31 6:06:42,2024-05-31 6:25:42,1,2.6,40.774911,-74.131503,40.593466,-73.744055,Uptown,Cash,7.62,1.63,9.25,Cloudy,Moderate,CUST7268,DR379,Friday,6,Business,TRUE
V003,2024-06-17 6:52:12,2024-06-17 7:42:12,1,3.9,40.643384,-73.968064,40.774614,-73.790704,Midtown,Card,9.93,2.53,12.46,Rain,Light,CUST6510,DR284,Monday,6,Errands,FALSE
V002,2024-07-08 21:55:52,2024-07-08 22:06:52,1,4.6,40.8716,-73.746298,40.645662,-73.828072,Midtown,Cash,16.01,1.95,17.96,Fog,Heavy,CUST5218,DR270,Monday,21,Errands,FALSE
V004,2024-07-09 8:34:19,2024-07-09 8:55:19,2,6.8,40.914821,-73.854808,40.691882,-73.744531,Downtown,Cash,26.79,5.42,32.21,Snow,Moderate,CUST3033,DR266,Tuesday,8,Errands,FALSE
